url,title,cluster,keywords_top
https://galileo.ai/blog/best-braintrust-alternatives,Best Braintrust Alternatives in 2026,4,braintrust; eval; platform; teams; premises; llm; self hosting; agent; runtime; observability; intervention; strengths; hosting; llm judge; production; judge; self; native; weaknesses; deployment
https://galileo.ai/blog/metrics-for-evaluating-llm-chatbots-part-2,Metrics for Evaluating LLM Chatbot Agents - Part 2,0,conversation; systems; sophisticated; metrics; caching; availability; pii; simple; languages; maintaining; systems maintain; semantic; cultural; cost; brand; chatbots; chatbot; voice; toxicity; response
https://galileo.ai/blog/chainpoll,Introducing ChainPoll: Enhancing LLM Evaluation,6,chainpoll; hallucination detection; hallucination; llms; detection; head; metrics; hallucinations; datasets; contributions; recent; llm; contextually relevant; outperforms; 23; prior; sanyal; used; explainable; relevant
https://galileo.ai/blog/improving-your-ml-datasets-part-2-ner,Enhancing NER Performance: Advanced Dataset Improvement Techniques | Galileo AI,1,spans; dep; span; ner; word; samples; model; uncover; dataset; f1 score; high; errors; score; classes; f1; class; data; roi; test; split
https://galileo.ai/blog/multimodal-ai-models,Master Advanced Strategies in Multimodal AI Models,0,multimodal; modal; cross modal; multimodal ai; modalities; cross; fusion; modality; images; caching; data; performance; ai; text; attention; processing; ai models; security; systems; model
https://galileo.ai/blog/what-is-ner-and-why-it-s-hard-to-get-right,Named Entity Recognition (NER): Why It's Challenging & How to Master It | Galileo AI,1,ner; span; spans; label; classification; sample; sentence; annotation; words; model; word; categories; entity; text; samples; errors; given; predicts; surfacing; characters
https://galileo.ai/blog/self-evaluation-ai-agents-performance-reasoning-reflection,Self-Evaluation in AI Agents With Chain of Thought | Galileo,0,self; reflection; reasoning; evaluation; verification; cot; agents; self reflection; ai; ai agents; self correction; production; agent; research; external; correction; identification; error; detection; evaluation infrastructure
https://galileo.ai/blog/mastering-agents-langgraph-vs-autogen-vs-crew,Mastering Agents: LangGraph Vs Autogen Vs Crew AI,2,crew; crew ai; langgraph; autogen; agents; agent; interactions; supports; ai; framework; memory; users; code; multi agent; replay; tools; tasks; execution; define; caching
https://galileo.ai/blog/multi-domain-ai-agents-assess-evaluate,How to Assess Multi-Domain AI Agents | Galileo,2,agent; domain; multi domain; tsq; tool; agents; strategy; multi; completion; quality; production; leaderboard; models; evals; graph; performance; failures; task completion; enterprise; domains
https://galileo.ai/blog/machine-learning-data-quality-survey,Machine Learning Data Quality Survey,1,survey; ml; data quality; data; experienced; discussion; quality; practitioners; ml data; community; influence; free; broader; report; machine learning; work; ll; machine; amazon; win
https://galileo.ai/blog/free-machine-learning-workshop-build-higher-quality-models-with-higher-quality-data,Free ML Workshop: Build Higher Quality Models,1,machine learning; machine; data; learning; data errors; overview; galileo; explanation; learning models; data quality; preprocessing; debug; discussion; debugging; free; errors; fix; hands; resolve; models using
https://galileo.ai/blog/word-error-rate-metric,How to Improve AI Models With Word Error Rate Metric | Galileo,0,wer; word error; error rate; rate metric; word; error; speech; rate; reference; hypothesis; words; metric; speech recognition; brown; formula; lazy; fox; len; deletion; transcription
https://galileo.ai/blog/precision-recall-ai-evaluation,Transforming AI: The Power of Precision-Recall Curves | Galileo,0,recall; precision recall; precision; pr; curve; curves; model; pr curves; performance; false; positives; recall curves; auc; imbalanced; false positives; metrics; model performance; classifiers; evals; detection
https://galileo.ai/blog/building-agent-system-for-auto-evaluating-data,How To Leverage Agent Systems for Auto Evaluating Data | Galileo,2,evaluation; agent; evals; ai; data; auto; systems; agents; agent systems; evaluating; evaluations; ai agents; assessment; organizations; performance; quality; consistent; enterprise; teams; assessments
https://galileo.ai/blog/deep-dive-into-llm-hallucinations-across-generative-tasks,Two Types of LLM Hallucinations,6,original; hallucination; et al; et; al; text; translation; says; hallucinations; vaccine; generation; summaries; information; dialogue; errors; doesn; bot; documents; chatbot; details
https://galileo.ai/blog/4-types-of-ml-data-errors-you-can-fix-right-now,4 Critical ML Data Errors You Can Fix Today | Galileo AI,1,classes; samples; data; ml data; modelâs; ml; class; data errors; overlap; dataset; confusing; errors; finding; error; reviewing; ones; haystack; embeddings; likely; similar
https://galileo.ai/blog/llmops-insights-from-industry-leaders-on-the-evolving-genai-stack,LLMOps Insights: Evolving GenAI Stack,3,genai; founder; adoption; enterprises; panel; startups; ai; importance; fine; exploring; fine tuning; models; rag; organizations; forward; tuning; companies; ceo; highlighted; generative ai
https://galileo.ai/blog/benchmarks-multi-agent-ai,Benchmarking Multi-Agent AI: Insights & Practical Use | Galileo,2,td; td td; agent; multi agent; tr; multi; benchmarks; agent ai; benchmark; social; th; sotopia; social intelligence; coordination; battleagentbench; evaluation; agents; ai benchmark; tr td; td tr
https://galileo.ai/blog/metrics-for-evaluating-ai-agents,Mastering Agents:  Metrics for Evaluating AI Agents,2,agent; claims; analysis; tax; processing; ai; company; implementing; market; agents; improved; revealed; insurance; sales; lead; case study; resource; suggestions; document; stock
https://galileo.ai/blog/llm-as-a-judge-vs-human-evaluation,LLM-as-a-Judge vs Human Evaluation,0,judge; llm judges; judges; llm; elite; llm judge; criteria; evaluation; human; multi judge; judge consensus; elite teams; teams; 93 teams; consensus; fine tuned; coverage; tuned; scoring; 93
https://galileo.ai/blog/metrics-first-approach-to-llm-evaluation,A Metrics-First Approach to LLM Evaluation,0,chunk; retrieved; model response; response; context; perplexity; doc; metric; chunks; retrieved chunks; model; metrics; prompt; chunk attribution; paris; attributed; query; completeness; low; higher
https://galileo.ai/blog/data-processing-steps-rag-precision-performance,Mastering Data Processing for RAG Systems | Galileo,6,rag; vector; chunking; data processing; retrieval; vector database; metadata; data; text; database; embedding; storage; search; semantic; similarity; elements; processing; vectors; document; overlap
https://galileo.ai/blog/rag-ethics,RAG - Ethical Considerations in AI Systems,5,rag; ai; rag systems; misinformation; ai generated; external data; data; safeguards; ethical; retrieval; privacy; content; retrieves; sources; external; generated; risks; systems; information; bias
https://galileo.ai/blog/is-llama-3-better-than-gpt4,Is Llama 3 better than GPT4?,0,llama; models; 70b; training; meta; open source; open; hallucination index; source; index; release; ai; trained; models like; performance; like gpt; attention; community; cut; llama 70b
https://galileo.ai/blog/optimizing-llm-performance-rag-vs-finetune-vs-both,Optimizing LLM Performance: RAG vs. Fine-Tuning,6,fine tuning; tuning; fine; rag; retrieval; data; model; conclusion; question; external; answering; llm; question answering; sources; performance rag; generation; training; retrieval augmented; augmented; domain
https://galileo.ai/blog/data-centric-machine-learning,Data-Centric Machine Learning: Beyond Model Optimization | Galileo AI,1,data; ml; model; machine learning; quality; features; machine; models; learning; noisy; centric; labels; feature; dataset; data quality; training; hyperparameter; trained; quality data; finding
https://galileo.ai/blog/rag-performance-optimization,Master RAG Optimization: Key Strategies for AI Engineers,6,retrieval; query; ai teams; dynamically; rag; ai; retrieval accuracy; queries; accuracy; chunks; indexing; teams; pruning; response; adjust; galileoâs; compression; strategy; responses; precision
https://galileo.ai/blog/crack-rag-systems-with-these-game-changing-tools,Top 12 RAG Building Tools for Production Systems in 2025 | Galileo,6,rag; retrieval; vector; rag applications; tool; teams; applications; works best; chroma; embedding; building; search; weaviate; production; haystack; pinecone; llamaindex; platform; chunking; embedding models
https://galileo.ai/blog/multi-agent-decision-making-threats,Monitor & Mitigate Threats in Multi-Agent Systems | Galileo,2,agent; multi agent; multi; agent systems; agents; attacks; threat; attackers; vulnerabilities; security; inter agent; systems; inter; communication; threats; agent decision; adversarial; data; data poisoning; exploit
https://galileo.ai/blog/scale-your-ml-team-impact,How to Scale your ML Teamâs Impact,1,model; data; ml; data scientists; scientists; teams; model accuracy; production; labeling; samples; piece; data intelligence; experiments; trying; automation; ad hoc; training; dataset; ad; lot
https://galileo.ai/blog/llm-as-a-judge-guide-evaluation,Comprehensive Guide to LLM-as-a-Judge Evaluation | Galileo,0,llm judge; llm; evaluation; judge; judge evaluation; evaluation techniques; judges; techniques; llm judges; evals; outputs; methods; metrics; human; bias; eval; evaluation methods; prompt; model; criteria
https://galileo.ai/blog/examining-imagenet-errors-with-galileo,ImageNet Data Errors Discovered Instantly using Galileo,1,dep; images; training; dataset; computer vision; computer; vision; model; data; data errors; examine; samples; dogs; classes; embeddings; group; errors; pairs; color; galileo
https://galileo.ai/blog/exploring-llama-3-models-a-deep-dive,Llama 3 Models Unveiled: A Comprehensive AI Overview | Galileo,0,llama; model; attention; computational; languages; tokenizer; models; language; multilingual; parameter; text; visual; tasks; attention mechanisms; vocabulary; incorporates; transformer; longer; transformer based; shot
https://galileo.ai/blog/nlp-huggingface-transformers-ner-understanding-bert-with-galileo,Understanding BERT with Huggingface Transformers NER,1,label; label_list; dataset; ner; huggingface; dataquality; id2label; idx; trainer; prediction label; tokenizer; import; epoch; zip; labels; compute_metrics; batch_size; roberta; model; galileo
https://galileo.ai/blog/genai-at-enterprise-scale,GenAI at Enterprise Scale,3,genai; linkedin; organizational; enterprise; ai; 2024; session; accessibility; startups; exploration; beginning; enterprise scale; phase; watch; begin; experimentation; adoption; frameworks; model; ways
